10/28/2004	DAT	4	1101162506670	1101242475414	1101162506405	1101162506905
10/29/2004	DAT	9	1101162505139	1101242474695	1101162505920	1101162505686	1101162504873	1101242474461	1101163941158	1101162505451	1101162506170
10/30/2003	DAT	1	1101163941106
10/4/2004	DAT	3	1101162688970	1101162690861	1101162690611
10/5/2004	DAT	2	1101162688673	1101242565571
10/6/2004	DAT	3	1101162687032	1101162687439	1101162688423
10/7/2004	DAT	3	1101162643125	1101242564821	1101162686673
10/8/2004	DAT	7	1101162642047	1101162642656	1101242563790	1101242564305	1101162642891	1101162642281	1101162641766
11-3-04	DAT	1	1101162433811
11/01/2002	DAT	1	1101163941054
11/04/03	DAT	1	1101163922264
11/05/2004	DAT	1	1101163941159
11/06/2003	DAT	1	1101163941107
11/08/2002	DAT	1	1101163941055
11/1/2004	DAT	4	1101242473945	1101162490436	1101162489920	1101162490186
11/10/2004	DAT	6	1101242407976	1101162452451	1101162452170	1101242407742	1101242407492	1101162433811
11/11/2004	DAT	2	1101242406976	1101242406742
11/12/2004	DAT	3	1101242406461	1101242406226	1101163941160
11/13/2003	DAT	1	1101163941108
11/15/2002	DAT	1	1101163941056
11/15/2004	DAT	1	1101242405914
11/16/2004	DAT	4	1101242386054	1101162413930	1101242386554	1101242386320
11/17/2004	DAT	4	1101242385007	1101242385289	1101242385820	1101242385523
11/19/2004	DAT	4	1101163941161	1101242384726	1101242384148	1101242384461
11/2/2004	DAT	6	1101162488967	1101242473711	1101162489686	1101242473477	1101162489201	1101162489451
11/20/2003	DAT	1	1101163941109
11/22/2002	DAT	1	1101163941057
11/26/2004	DAT	1	1101163941162
11/27/2003	DAT	1	1101163941110
11/29/2002	DAT	1	1101163941058
11/3/2004	DAT	8	1101242452461	1101162488733	1101242453320	1101242453570	1101162488420	1101162488139	1101242452711	1101242452180
11/4/2004	DAT	1	1101242451711
11/5/2004	DAT	15	1101162469717	1101162470451	1101162469951	1101162469201	1101162469467	1101242431383	1101242451430	1101242430414	1101162468686	1101242430883	1101162470201	1101162470717	1101162468967	1101242430180	1101162470951
11/8/2004	DAT	5	1101162453889	1101242429898	1101162453655	1101162454389	1101162454123
11/9/2004	DAT	5	1101162453186	1101162452686	1101242429430	1101162452967	1101242429133
12 years ago	DAT	2	1101242635978	1101163374650
12-31-2003	DAT	1	1101163887717
12/03/2004	DAT	1	1101163941163
12/04/2003	DAT	1	1101163941111
12/06/2002	DAT	1	1101163941059
12/10/2004	DAT	1	1101163941164
12/11/2003	DAT	1	1101163941112
12/13/2002	DAT	1	1101163941060
12/17/2004	DAT	1	1101163941165
12/18/2003	DAT	1	1101163941113
12/20/2002	DAT	1	1101163941061
12/22/2003	DAT	2	1101163939920	1101163940154
12/23/2003	DAT	2	1101163939436	1101163939670
12/24/2003	DAT	10	1101243577468	1101163921779	1101163939201	1101163925232	1101163922264	1101243577859	1101163938951	1101163922764	1101163922014	1101163922529
12/24/2004	DAT	1	1101163941166
12/25/2003	DAT	1	1101163941114
12/26/2003	DAT	6	1101243556046	1101163921545	1101243556468	1101243534343	1101243556874	1101243555624
12/27/2002	DAT	1	1101163941062
12/28/2001	DAT	1	1101163941010
12/29/2002	DAT	1	1101243534062
12/29/2003	DAT	4	1101243533827	1101243533593	1101243533312	1101163921248
12/30/2002	DAT	1	1101243533077
12/30/2003	DAT	2	1101163920951	1101243532843
12/31/2003	DAT	5	1101243513015	1101243532593	1101163905998	1101163905764	1101243532358
12/31/2004	DAT	1	1101163941167
12/7/2003	DAT	1	1101163888935
1200	DAT	1	1101163795122
13 years ago	DAT	2	1101163889404	1101163408135
150 days later	DAT	1	1101163840166
16 years ago	DAT	1	1101163759184
1637	DAT	2	1101163941165	1101163941075
16th century	DAT	1	1101162468967
17 years ago	DAT	1	1101163656573
1703	DAT	1	1101242896917
1749	DAT	1	1101163110696
1796	DAT	1	1101163941150
18 years ago	DAT	2	1101163108759	1101163775075
1800s	DAT	1	1101163290072
1805	DAT	1	1101162642047
1806	DAT	1	1101162688423
1838	DAT	1	1101242787494
1860	DAT	1	1101162489201
1864	DAT	1	1101242787494
1890	DAT	1	1101163887717
1890s	DAT	1	1101163110696
1894	DAT	1	1101242678947
1897	DAT	1	1101163727918
1899	DAT	1	1101163727918
18th century	DAT	1	1101163110696
1900	DAT	4	1101163941101	1101163941079	1101163941135	1101163941046
1901	DAT	2	1101163941114	1101163727918
1902	DAT	1	1101163727918
1903	DAT	2	1101163727918	1101163941127
1904	DAT	4	1101162523405	1101163727918	1101163425338	1101163941148
1905	DAT	4	1101163941103	1101163941107	1101163727918	1101162966523
1906	DAT	3	1101163611869	1101163941168	1101163941110
1907	DAT	1	1101163941020
1909	DAT	1	1101163941057
1910	DAT	8	1101163941020	1101163727918	1101242961808	1101163429135	1101163941158	1101163072805	1101163941012	1101163941069
1911	DAT	3	1101243250482	1101163941115	1101243204075
1912	DAT	3	1101163727918	1101162966523	1101243072871
1913	DAT	3	1101162488733	1101163941080	1101163941055
1914	DAT	2	1101163727918	1101243204075
1915	DAT	2	1101163462557	1101163941077
1916	DAT	1	1101163941040
1917	DAT	1	1101163941013
1918	DAT	1	1101163706824
1919	DAT	3	1101163941065	1101163941096	1101163852685
1921	DAT	2	1101163941130	1101163425338
1922	DAT	1	1101163941030
1923	DAT	1	1101163941100
1924	DAT	7	1101163941067	1101163905029	1101163072805	1101163941145	1101163941059	1101163941123	1101163941092
1925	DAT	1	1101163941144
1926	DAT	2	1101163072805	1101163162978
1928	DAT	4	1101162505686	1101163072805	1101243182966	1101163129415
1929	DAT	1	1101242809916
1930	DAT	3	1101163941149	1101163324807	1101242679416
1930 through 1960s	DAT	1	1101162691376
1930s	DAT	2	1101163199525	1101162863959
1932	DAT	2	1101163852388	1101163575775
1933	DAT	7	1101243401795	1101163444463	1101162505686	1101163636385	1101162522889	1101163941056	1101242385820
1934	DAT	4	1101243249513	1101243512311	1101243381951	1101242385820
1935	DAT	6	1101243577468	1101163390822	1101163852388	1101163614760	1101243381951	1101243555624
1936	DAT	12	1101163477635	1101163324807	1101163941136	1101163444463	1101163941131	1101162505686	1101242679416	1101243512311	1101243381951	1101243533312	1101163941090	1101242385820
1937	DAT	4	1101162687439	1101243204075	1101163941157	1101163941070
1938	DAT	3	1101163390822	1101163390072	1101163706824
1939	DAT	2	1101162523405	1101163888935
1940	DAT	1	1101163129415
1940s	DAT	3	1101163869076	1101243182966	1101163252385
1941	DAT	4	1101163340900	1101163340400	1101163425338	1101243533312
1942	DAT	6	1101242787494	1101163444463	1101163072805	1101163852388	1101163775825	1101163129415
1943	DAT	6	1101163477635	1101163390822	1101162966523	1101163444463	1101163129415	1101242385820
1944	DAT	5	1101243423748	1101242963292	1101163252385	1101163129415	1101242385820
1945	DAT	10	1101163340900	1101163390822	1101163340400	1101162966523	1101243074777	1101163941143	1101163444463	1101163072805	1101242766682	1101243072871
1946	DAT	8	1101243577468	1101163444463	1101163941117	1101163941113	1101163575775	1101163941028	1101242586149	1101163162978
1947	DAT	6	1101163477635	1101163340900	1101163340400	1101163941031	1101242963292	1101163941166
1948	DAT	6	1101243074777	1101242679416	1101163852388	1101242496946	1101163504088	1101163941035
1949	DAT	2	1101243074777	1101243512311
1950	DAT	5	1101163044539	1101163390822	1101242787244	1101163706824	1101163180447
1950s	DAT	1	1101163341385
1951	DAT	2	1101162490436	1101242963292
1952	DAT	3	1101162966523	1101242765979	1101163162978
1953	DAT	6	1101163340900	1101163340400	1101242787244	1101242496946	1101243512311	1101243160012
1954	DAT	9	1101163574010	1101162490436	1101163390822	1101163390072	1101242787244	1101163072805	1101163941049	1101163941102	1101163922529
1955	DAT	2	1101163852685	1101163941162
1956	DAT	6	1101162488733	1101163941014	1101162452451	1101163941042	1101163852388	1101243052809
1957	DAT	3	1101163444463	1101163852388	1101163162978
1959	DAT	5	1101163324807	1101242898151	1101163390822	1101242496946	1101163941110
1960	DAT	3	1101163941080	1101242496946	1101162623937
1960s	DAT	4	1101242941183	1101163461572	1101163341385	1101242939886
1961	DAT	3	1101163941103	1101242385820	1101163162978
1962	DAT	2	1101163941134	1101163775825
1963	DAT	4	1101162709236	1101163941015	1101163775825	1101163162978
1964	DAT	6	1101163391572	1101163251369	1101163180447	1101163775825	1101163725871	1101163162978
1965	DAT	7	1101163941101	1101163340900	1101163340400	1101243160012	1101163941077	1101163941155	1101242897901
1966	DAT	5	1101163390822	1101163390072	1101162452451	1101163941057	1101242385820
1967	DAT	3	1101163340900	1101163941018	1101163340400
1968	DAT	5	1101163558635	1101163852685	1101242766682	1101162863724	1101163162978
1969	DAT	11	1101243423748	1101163144291	1101243446514	1101163444463	1101163045774	1101163072805	1101242679416	1101163852388	1101243512311	1101163656339	1101162982898
1970	DAT	5	1101163941149	1101162982429	1101163391572	1101163044539	1101162452451
1970s	DAT	3	1101243051840	1101163253354	1101162524217
1971	DAT	5	1101243577468	1101163085368	1101242679416	1101243555624	1101162506170
1972	DAT	8	1101163391572	1101162523405	1101162981695	1101163072805	1101242766682	1101163425338	1101243160012	1101242431383
1973	DAT	8	1101163391572	1101163044539	1101243007136	1101162505686	1101163941083	1101163941068	1101163852388	1101242678947
1974	DAT	10	1101242809916	1101163340900	1101163340400	1101163072805	1101242766682	1101243117496	1101243160012	1101163325275	1101243555624	1101242385820
1975	DAT	9	1101163477635	1101163340900	1101163340400	1101163085368	1101243052340	1101243052809	1101163504088	1101162983132	1101163504322
1976	DAT	4	1101243423748	1101163324807	1101243184169	1101242496946
1977	DAT	9	1101162488733	1101163941163	1101163941125	1101163941078	1101242898651	1101162966273	1101242963292	1101163941139	1101242809401
1978	DAT	2	1101162452451	1101163444463
1979	DAT	5	1101163686136	1101243117496	1101162607218	1101163612135	1101163390354
1980	DAT	9	1101243358264	1101163941107	1101162623203	1101163661823	1101163904092	1101162881756	1101163595994	1101163252385	1101163324041
1980s	DAT	1	1101163145009
1981	DAT	8	1101242897667	1101163686136	1101163444463	1101242679416	1101163341150	1101242963292	1101243533312	1101242743385
1982	DAT	8	1101163595600	1101163661823	1101162966273	1101163180447	1101162948616	1101162903147	1101243052809	1101242962308
1983	DAT	10	1101243423748	1101243094512	1101242897667	1101163044539	1101243006433	1101163869310	1101243446514	1101243052340	1101243052809	1101163594994
1984	DAT	6	1101243446514	1101242986324	1101162903147	1101243052809	1101163941145	1101243423983
1985	DAT	10	1101163072008	1101163559338	1101163390822	1101163444463	1101242787244	1101243160012	1101163324041	1101243534343	1101163179932	1101243072871
1986	DAT	8	1101163356947	1101243094512	1101243402264	1101163390822	1101163390072	1101163661823	1101163461088	1101163941148
1987	DAT	8	1101163903826	1101162452686	1101243294357	1101163252385	1101243534343	1101163325275	1101163072508	1101163656573
1988	DAT	6	1101243446514	1101163852388	1101163504088	1101163611869	1101162863724	1101163595229
1989	DAT	9	1101163178760	1101243315873	1101243160012	1101162879631	1101243533312	1101163941090	1101163775075	1101163941110	1101163656573
1990	DAT	13	1101242809916	1101163941096	1101242406226	1101243052809	1101163324041	1101242962308	1101162488967	1101242721760	1101243446514	1101162505686	1101163941046	1101163230979	1101163760168
1990s	DAT	2	1101163462072	1101162690611
1991	DAT	11	1101163428635	1101163251635	1101243423748	1101163941047	1101243402264	1101163444463	1101163072805	1101242585681	1101243228341	1101242385523	1101163374650
1992	DAT	7	1101163941114	1101162605515	1101163391572	1101242787494	1101242721760	1101243052809	1101163941168
1993	DAT	12	1101243402983	1101163903826	1101163889170	1101163887435	1101163941016	1101243271888	1101242787494	1101163686136	1101243007136	1101163941079	1101162862990	1101243534343
1994	DAT	6	1101163941074	1101162902397	1101243116293	1101163019852	1101162489201	1101242940948
1995	DAT	11	1101163903826	1101163356947	1101163198838	1101242809916	1101242787244	1101162507155	1101242920089	1101163575307	1101163853654	1101163001336	1101163272650
1996	DAT	11	1101163251635	1101162452686	1101242984652	1101242721760	1101163180447	1101162903147	1101163462791	1101243181966	1101243534343	1101243511327	1101242586149
1997	DAT	11	1101163306947	1101163390822	1101163390072	1101243534062	1101243513015	1101243337295	1101243294357	1101242963292	1101242940948	1101163324041	1101163445666
1998	DAT	14	1101162453186	1101162540123	1101162623703	1101242679416	1101242920089	1101163575307	1101243183466	1101162709002	1101243031215	1101243446045	1101162642281	1101163941032	1101243512311	1101242518555
1999	DAT	15	1101163251635	1101163904092	1101162948851	1101162709236	1101243052340	1101243052809	1101242963292	1101163044805	1101242897667	1101242586665	1101163145009	1101163408369	1101242986324	1101243511561	1101162787910
2-1-04	DAT	1	1101163728636
2-17-04	DAT	1	1101163615244
2-18-04	DAT	1	1101163615244
2-19-04	DAT	1	1101163615244
2-2-04	DAT	1	1101163728636
2-20-04	DAT	1	1101163615244
2-21-04	DAT	1	1101163615244
2-22-04	DAT	1	1101163615244
2-23-04	DAT	1	1101163615244
2-25-04	DAT	1	1101163613557
2-3-04	DAT	1	1101163702074
2-4-04	DAT	1	1101163702074
2-5-04	DAT	1	1101163702074
2-6-04	DAT	1	1101163702074
2-7-04	DAT	1	1101163702074
2-8-04	DAT	1	1101163702074
2-9-04	DAT	1	1101163702074
2/10/2002	DAT	3	1101243314341	1101243314654	1101243314904
2/10/2003	DAT	3	1101163702308	1101163702542	1101163702824
2/10/2004	DAT	1	1101243294357
2/11/2002	DAT	1	1101243294123
2/12/2002	DAT	2	1101243293888	1101243293654
2/12/2003	DAT	2	1101163701792	1101163702074
2/13/2002	DAT	3	1101243292873	1101243292123	1101243292638
2/13/2003	DAT	5	1101163686136	1101163686839	1101163687073	1101163686605	1101163685620
2/13/2004	DAT	3	1101243292404	1101243272357	1101163686370
2/16/2002	DAT	3	1101243271888	1101243271654	1101243272122
2/16/2003	DAT	1	1101163685386
2/17/2002	DAT	2	1101243271326	1101243270826
2/17/2003	DAT	3	1101163661823	1101163661840	1101163661589
2/18/2003	DAT	2	1101163659667	1101163656104
2/18/2004	DAT	4	1101243250482	1101243270310	1101163656339	1101163656573
2/19/2002	DAT	2	1101243250247	1101243250013
2/19/2003	DAT	2	1101163655636	1101163655870
2/2/2002	DAT	1	1101243358264
2/2/2003	DAT	3	1101163775543	1101163775309	1101163775075
2/2/2004	DAT	2	1101243358514	1101163726024
2/20/2003	DAT	2	1101163655339	1101163638635
2/23/2002	DAT	1	1101243249779
2/23/2003	DAT	2	1101163637917	1101163638401
2/24/2002	DAT	1	1101243249513
2/24/2003	DAT	2	1101163637713	1101163637401
2/25/2002	DAT	2	1101243249263	1101243249044
2/25/2003	DAT	4	1101163637135	1101163636667	1101163636385	1101163636901
2/26/2002	DAT	1	1101243248560
2/26/2003	DAT	3	1101163615244	1101163614526	1101163614760
2/26/2004	DAT	2	1101163614994	1101163614291
2/27/2003	DAT	4	1101163614026	1101163613557	1101163612135	1101163611869
2/27/2004	DAT	2	1101243248294	1101163613791
2/3/2002	DAT	2	1101243358045	1101243338264
2/3/2003	DAT	6	1101163759184	1101163759934	1101163759699	1101163774840	1101163760168	1101163759465
2/4/2002	DAT	1	1101243338029
2/4/2003	DAT	4	1101163758137	1101163758902	1101163758387	1101163758652
2/4/2004	DAT	1	1101163727099
2/5/2002	DAT	4	1101243337060	1101243336748	1101243336217	1101243337295
2/5/2003	DAT	4	1101163757902	1101163729371	1101163729136	1101163729840
2/6/2002	DAT	3	1101243316576	1101243315373	1101243315607
2/6/2003	DAT	2	1101163728636	1101163727918
2/6/2004	DAT	3	1101243315873	1101163728152	1101163725871
2/9/2003	DAT	3	1101163704527	1101163703058	1101163703292
2/9/2004	DAT	2	1101163706824	1101243315123
20 years ago	DAT	2	1101163072008	1101240332919
200 years ago	DAT	1	1101162642047
2000	DAT	27	1101163903826	1101242452461	1101163477635	1101162902663	1101242429898	1101162505139	1101163905998	1101163575307	1101242745182	1101242585446	1101242431383	1101163853419	1101242658119	1101242963058	1101242586665	1101163445666	1101243445311	1101163269416	1101242984652	1101163904092	1101243358514	1101243402030	1101163199525	1101242721760	1101163145009	1101243512311	1101242765979
2001	DAT	24	1101163903826	1101162605515	1101242809916	1101242722978	1101162541092	1101242542790	1101243512780	1101242963292	1101163795356	1101242586384	1101243381951	1101163272650	1101163461572	1101242854448	1101243534062	1101163002039	1101243446045	1101243294357	1101243161950	1101243534343	1101163445666	1101163519775	1101163939920	1101163904561
2002	DAT	29	1101163409838	1101242384726	1101162770191	1101163941131	1101163795356	1101163775825	1101163356500	1101163002039	1101242678947	1101163939920	1101163044539	1101162863959	1101163727918	1101162787191	1101163851513	1101243359482	1101163020570	1101242920323	1101243556468	1101243183466	1101163199525	1101243423748	1101162966273	1101242721760	1101162505686	1101242614806	1101243294357	1101242765979	1101163793559
2003	DAT	33	1101163460588	1101163903826	1101243271888	1101163197619	1101163614994	1101163592729	1101162949913	1101162708502	1101242385523	1101163637713	1101243489577	1101163002039	1101163198369	1101243533593	1101163108478	1101163021070	1101162622968	1101163922764	1101163939920	1101163253588	1101243094512	1101242722978	1101163306213	1101162708736	1101163851513	1101163941127	1101242564305	1101243402030	1101163702824	1101163853185	1101163795122	1101163145009	1101243293654
